Item,Part,Quest,Gender,Edu,Time,Score,ITEM_ID,SENT_ID,SENTENCE,CONDITION,TARGET_WORD,SENT_COND
SR2a_13,14,SR2a,uomo,triennale,1315,1,13,50,Alice è andata in campeggio durante le vacanze. Ha usato un ottimo repellente per le zanzare. Ha iniziato a sentire prurito dappertutto.,IMPLAUS_NOCONN,prurito,SC2
SR2a_13,11,SR2a,donna,triennale,69,6,13,50,Alice è andata in campeggio durante le vacanze. Ha usato un ottimo repellente per le zanzare. Ha iniziato a sentire prurito dappertutto.,IMPLAUS_NOCONN,prurito,SC2
SR2a_14,13,SR2a,uomo,Diploma_scuola,1213,5,14,55,"Uno scout è venuto a vedere Paolo giocare a baseball. Ha lanciato molto bene. Tuttavia, è stato firmato dalla squadra.",IMPLAUS_CONN,firmato,SC3
SR2a_14,15,SR2a,uomo,Diploma_scuola,808,4,14,55,"Uno scout è venuto a vedere Paolo giocare a baseball. Ha lanciato molto bene. Tuttavia, è stato firmato dalla squadra.",IMPLAUS_CONN,firmato,SC3
SR2a_14,14,SR2a,uomo,triennale,1315,3,14,55,"Uno scout è venuto a vedere Paolo giocare a baseball. Ha lanciato molto bene. Tuttavia, è stato firmato dalla squadra.",IMPLAUS_CONN,firmato,SC3
SR2a_14,12,SR2a,donna,magistrale,1074,3,14,55,"Uno scout è venuto a vedere Paolo giocare a baseball. Ha lanciato molto bene. Tuttavia, è stato firmato dalla squadra.",IMPLAUS_CONN,firmato,SC3
SR2a_14,11,SR2a,donna,triennale,69,5,14,55,"Uno scout è venuto a vedere Paolo giocare a baseball. Ha lanciato molto bene. Tuttavia, è stato firmato dalla squadra.",IMPLAUS_CONN,firmato,SC3
SR2a_15,15,SR2a,uomo,Diploma_scuola,808,6,15,60,"L'eremita viveva in una grotta. Si lavava in un fiume di montagna ogni giorno. Tuttavia, i suoi capelli sembravano sporchi e disordinati.",PLAUS_CONN,sporchi,SC4
SR2a_15,13,SR2a,uomo,Diploma_scuola,1213,5,15,60,"L'eremita viveva in una grotta. Si lavava in un fiume di montagna ogni giorno. Tuttavia, i suoi capelli sembravano sporchi e disordinati.",PLAUS_CONN,sporchi,SC4
SR2a_15,12,SR2a,donna,magistrale,1074,4,15,60,"L'eremita viveva in una grotta. Si lavava in un fiume di montagna ogni giorno. Tuttavia, i suoi capelli sembravano sporchi e disordinati.",PLAUS_CONN,sporchi,SC4
SR2a_15,14,SR2a,uomo,triennale,1315,5,15,60,"L'eremita viveva in una grotta. Si lavava in un fiume di montagna ogni giorno. Tuttavia, i suoi capelli sembravano sporchi e disordinati.",PLAUS_CONN,sporchi,SC4
SR2a_15,11,SR2a,donna,triennale,69,5,15,60,"L'eremita viveva in una grotta. Si lavava in un fiume di montagna ogni giorno. Tuttavia, i suoi capelli sembravano sporchi e disordinati.",PLAUS_CONN,sporchi,SC4
SR2a_16,11,SR2a,donna,triennale,69,4,16,61,Ottavia ha bisogno di una media del 27 per laurearsi. Si è resa conto che la sua media è abbastanza alta. Si diplomerà la prossima settimana con la sua classe.,PLAUS_NOCONN,settimana,SC1
SR2a_16,14,SR2a,uomo,triennale,1315,2,16,61,Ottavia ha bisogno di una media del 27 per laurearsi. Si è resa conto che la sua media è abbastanza alta. Si diplomerà la prossima settimana con la sua classe.,PLAUS_NOCONN,settimana,SC1
SR2a_16,12,SR2a,donna,magistrale,1074,5,16,61,Ottavia ha bisogno di una media del 27 per laurearsi. Si è resa conto che la sua media è abbastanza alta. Si diplomerà la prossima settimana con la sua classe.,PLAUS_NOCONN,settimana,SC1
SR2a_16,15,SR2a,uomo,Diploma_scuola,808,4,16,61,Ottavia ha bisogno di una media del 27 per laurearsi. Si è resa conto che la sua media è abbastanza alta. Si diplomerà la prossima settimana con la sua classe.,PLAUS_NOCONN,settimana,SC1
SR2a_16,13,SR2a,uomo,Diploma_scuola,1213,2,16,61,Ottavia ha bisogno di una media del 27 per laurearsi. Si è resa conto che la sua media è abbastanza alta. Si diplomerà la prossima settimana con la sua classe.,PLAUS_NOCONN,settimana,SC1
SR2a_17,14,SR2a,uomo,triennale,1315,1,17,66,Giacomo ha avuto un problema con il cibo. Non riusciva a smettere di mangiare. È diventato davvero magro dopo un po'.,IMPLAUS_NOCONN,magro,SC2
SR2a_17,13,SR2a,uomo,Diploma_scuola,1213,2,17,66,Giacomo ha avuto un problema con il cibo. Non riusciva a smettere di mangiare. È diventato davvero magro dopo un po'.,IMPLAUS_NOCONN,magro,SC2
SR2a_17,11,SR2a,donna,triennale,69,4,17,66,Giacomo ha avuto un problema con il cibo. Non riusciva a smettere di mangiare. È diventato davvero magro dopo un po'.,IMPLAUS_NOCONN,magro,SC2
SR2a_17,12,SR2a,donna,magistrale,1074,2,17,66,Giacomo ha avuto un problema con il cibo. Non riusciva a smettere di mangiare. È diventato davvero magro dopo un po'.,IMPLAUS_NOCONN,magro,SC2
SR2a_17,15,SR2a,uomo,Diploma_scuola,808,2,17,66,Giacomo ha avuto un problema con il cibo. Non riusciva a smettere di mangiare. È diventato davvero magro dopo un po'.,IMPLAUS_NOCONN,magro,SC2
SR2a_18,15,SR2a,uomo,Diploma_scuola,808,6,18,71,"Il ladro era goffo. Aveva fatto scattare l'allarme. Tuttavia, è stato catturato dalla guardia. ",IMPLAUS_CONN,catturato,SC3
SR2a_18,11,SR2a,donna,triennale,69,4,18,71,"Il ladro era goffo. Aveva fatto scattare l'allarme. Tuttavia, è stato catturato dalla guardia. ",IMPLAUS_CONN,catturato,SC3
SR2a_18,14,SR2a,uomo,triennale,1315,3,18,71,"Il ladro era goffo. Aveva fatto scattare l'allarme. Tuttavia, è stato catturato dalla guardia. ",IMPLAUS_CONN,catturato,SC3
SR2a_18,13,SR2a,uomo,Diploma_scuola,1213,3,18,71,"Il ladro era goffo. Aveva fatto scattare l'allarme. Tuttavia, è stato catturato dalla guardia. ",IMPLAUS_CONN,catturato,SC3
SR2a_18,12,SR2a,donna,magistrale,1074,5,18,71,"Il ladro era goffo. Aveva fatto scattare l'allarme. Tuttavia, è stato catturato dalla guardia. ",IMPLAUS_CONN,catturato,SC3
SR2a_19,15,SR2a,uomo,Diploma_scuola,808,3,19,76,"La compagnia telefonica aveva avuto successo quell'anno. Aveva guadagnato molti clienti. Tuttavia, i suoi profitti sono diminuiti poco dopo.",PLAUS_CONN,diminuiti,SC4
SR2a_19,13,SR2a,uomo,Diploma_scuola,1213,6,19,76,"La compagnia telefonica aveva avuto successo quell'anno. Aveva guadagnato molti clienti. Tuttavia, i suoi profitti sono diminuiti poco dopo.",PLAUS_CONN,diminuiti,SC4
SR2a_19,11,SR2a,donna,triennale,69,6,19,76,"La compagnia telefonica aveva avuto successo quell'anno. Aveva guadagnato molti clienti. Tuttavia, i suoi profitti sono diminuiti poco dopo.",PLAUS_CONN,diminuiti,SC4
SR2a_19,14,SR2a,uomo,triennale,1315,4,19,76,"La compagnia telefonica aveva avuto successo quell'anno. Aveva guadagnato molti clienti. Tuttavia, i suoi profitti sono diminuiti poco dopo.",PLAUS_CONN,diminuiti,SC4
SR2a_19,12,SR2a,donna,magistrale,1074,3,19,76,"La compagnia telefonica aveva avuto successo quell'anno. Aveva guadagnato molti clienti. Tuttavia, i suoi profitti sono diminuiti poco dopo.",PLAUS_CONN,diminuiti,SC4
SR2a_20,11,SR2a,donna,triennale,69,3,20,77,Gianni prendeva brutti voti e spesso si metteva nei guai a scuola. Sembrava depresso e non aveva amici. I suoi genitori erano preoccupati per lui.,PLAUS_NOCONN,preoccupati,SC1
SR2a_20,14,SR2a,uomo,triennale,1315,7,20,77,Gianni prendeva brutti voti e spesso si metteva nei guai a scuola. Sembrava depresso e non aveva amici. I suoi genitori erano preoccupati per lui.,PLAUS_NOCONN,preoccupati,SC1
SR2a_20,13,SR2a,uomo,Diploma_scuola,1213,7,20,77,Gianni prendeva brutti voti e spesso si metteva nei guai a scuola. Sembrava depresso e non aveva amici. I suoi genitori erano preoccupati per lui.,PLAUS_NOCONN,preoccupati,SC1
SR2a_20,15,SR2a,uomo,Diploma_scuola,808,7,20,77,Gianni prendeva brutti voti e spesso si metteva nei guai a scuola. Sembrava depresso e non aveva amici. I suoi genitori erano preoccupati per lui.,PLAUS_NOCONN,preoccupati,SC1
SR2a_20,12,SR2a,donna,magistrale,1074,6,20,77,Gianni prendeva brutti voti e spesso si metteva nei guai a scuola. Sembrava depresso e non aveva amici. I suoi genitori erano preoccupati per lui.,PLAUS_NOCONN,preoccupati,SC1
SR2a_21,12,SR2a,donna,magistrale,1074,2,21,82,I due paesi erano in guerra da anni. I leader respinsero la proposta di cessate il fuoco. Il conflitto finì poco dopo.,IMPLAUS_NOCONN,finì,SC2
SR2a_21,13,SR2a,uomo,Diploma_scuola,1213,6,21,82,I due paesi erano in guerra da anni. I leader respinsero la proposta di cessate il fuoco. Il conflitto finì poco dopo.,IMPLAUS_NOCONN,finì,SC2
SR2a_21,14,SR2a,uomo,triennale,1315,2,21,82,I due paesi erano in guerra da anni. I leader respinsero la proposta di cessate il fuoco. Il conflitto finì poco dopo.,IMPLAUS_NOCONN,finì,SC2
SR2a_21,15,SR2a,uomo,Diploma_scuola,808,2,21,82,I due paesi erano in guerra da anni. I leader respinsero la proposta di cessate il fuoco. Il conflitto finì poco dopo.,IMPLAUS_NOCONN,finì,SC2
SR2a_21,11,SR2a,donna,triennale,69,6,21,82,I due paesi erano in guerra da anni. I leader respinsero la proposta di cessate il fuoco. Il conflitto finì poco dopo.,IMPLAUS_NOCONN,finì,SC2
SR2a_22,13,SR2a,uomo,Diploma_scuola,1213,1,22,87,"Il ristorante aveva ricevuto recensioni terribili. Era sempre vuoto. Tuttavia, a maggio aveva chiuso in via definitiva.",IMPLAUS_CONN,chiuso,SC3
SR2a_22,15,SR2a,uomo,Diploma_scuola,808,6,22,87,"Il ristorante aveva ricevuto recensioni terribili. Era sempre vuoto. Tuttavia, a maggio aveva chiuso in via definitiva.",IMPLAUS_CONN,chiuso,SC3
SR2a_22,12,SR2a,donna,magistrale,1074,6,22,87,"Il ristorante aveva ricevuto recensioni terribili. Era sempre vuoto. Tuttavia, a maggio aveva chiuso in via definitiva.",IMPLAUS_CONN,chiuso,SC3
SR2a_22,14,SR2a,uomo,triennale,1315,4,22,87,"Il ristorante aveva ricevuto recensioni terribili. Era sempre vuoto. Tuttavia, a maggio aveva chiuso in via definitiva.",IMPLAUS_CONN,chiuso,SC3
SR2a_22,11,SR2a,donna,triennale,69,5,22,87,"Il ristorante aveva ricevuto recensioni terribili. Era sempre vuoto. Tuttavia, a maggio aveva chiuso in via definitiva.",IMPLAUS_CONN,chiuso,SC3
SR2a_23,14,SR2a,uomo,triennale,1315,2,23,92,"La famosa violinista era nervosa durante la performance. Fece molti errori mentre suonava. Tuttavia, tutti avevano esultato per lei.",PLAUS_CONN,esultato,SC4
SR2a_23,12,SR2a,donna,magistrale,1074,6,23,92,"La famosa violinista era nervosa durante la performance. Fece molti errori mentre suonava. Tuttavia, tutti avevano esultato per lei.",PLAUS_CONN,esultato,SC4
SR2a_23,15,SR2a,uomo,Diploma_scuola,808,2,23,92,"La famosa violinista era nervosa durante la performance. Fece molti errori mentre suonava. Tuttavia, tutti avevano esultato per lei.",PLAUS_CONN,esultato,SC4
SR2a_23,13,SR2a,uomo,Diploma_scuola,1213,6,23,92,"La famosa violinista era nervosa durante la performance. Fece molti errori mentre suonava. Tuttavia, tutti avevano esultato per lei.",PLAUS_CONN,esultato,SC4
SR2a_23,11,SR2a,donna,triennale,69,3,23,92,"La famosa violinista era nervosa durante la performance. Fece molti errori mentre suonava. Tuttavia, tutti avevano esultato per lei.",PLAUS_CONN,esultato,SC4
SR2a_24,15,SR2a,uomo,Diploma_scuola,808,7,24,93,La sarta stava appuntando l'abito di Tobia. Era sbrigativa e negligente con gli spilli. Tobia venne punto un paio di volte.,PLAUS_NOCONN,punto,SC1
SR2a_24,12,SR2a,donna,magistrale,1074,6,24,93,La sarta stava appuntando l'abito di Tobia. Era sbrigativa e negligente con gli spilli. Tobia venne punto un paio di volte.,PLAUS_NOCONN,punto,SC1
SR2a_24,14,SR2a,uomo,triennale,1315,6,24,93,La sarta stava appuntando l'abito di Tobia. Era sbrigativa e negligente con gli spilli. Tobia venne punto un paio di volte.,PLAUS_NOCONN,punto,SC1
SR2a_24,13,SR2a,uomo,Diploma_scuola,1213,6,24,93,La sarta stava appuntando l'abito di Tobia. Era sbrigativa e negligente con gli spilli. Tobia venne punto un paio di volte.,PLAUS_NOCONN,punto,SC1
SR2a_24,11,SR2a,donna,triennale,69,3,24,93,La sarta stava appuntando l'abito di Tobia. Era sbrigativa e negligente con gli spilli. Tobia venne punto un paio di volte.,PLAUS_NOCONN,punto,SC1
SR2a_25,15,SR2a,uomo,Diploma_scuola,808,1,25,98,Giuditta aveva un giardino nel cortile sul retro. Passava molto tempo a prendersene cura. Era pieno di erbacce e spazzatura.,IMPLAUS_NOCONN,erbacce,SC2
SR2a_25,14,SR2a,uomo,triennale,1315,2,25,98,Giuditta aveva un giardino nel cortile sul retro. Passava molto tempo a prendersene cura. Era pieno di erbacce e spazzatura.,IMPLAUS_NOCONN,erbacce,SC2
SR2a_25,12,SR2a,donna,magistrale,1074,5,25,98,Giuditta aveva un giardino nel cortile sul retro. Passava molto tempo a prendersene cura. Era pieno di erbacce e spazzatura.,IMPLAUS_NOCONN,erbacce,SC2
SR2a_25,11,SR2a,donna,triennale,69,5,25,98,Giuditta aveva un giardino nel cortile sul retro. Passava molto tempo a prendersene cura. Era pieno di erbacce e spazzatura.,IMPLAUS_NOCONN,erbacce,SC2
SR2a_25,13,SR2a,uomo,Diploma_scuola,1213,1,25,98,Giuditta aveva un giardino nel cortile sul retro. Passava molto tempo a prendersene cura. Era pieno di erbacce e spazzatura.,IMPLAUS_NOCONN,erbacce,SC2
SR2a_26,13,SR2a,uomo,Diploma_scuola,1213,3,26,103,"La ginnasta era specializzata nella trave di equilibrio. Era inciampata durante la prima presa. Tuttavia, era rimasta delusa da sé stessa.",IMPLAUS_CONN,delusa,SC3
SR2a_26,12,SR2a,donna,magistrale,1074,3,26,103,"La ginnasta era specializzata nella trave di equilibrio. Era inciampata durante la prima presa. Tuttavia, era rimasta delusa da sé stessa.",IMPLAUS_CONN,delusa,SC3
SR2a_26,14,SR2a,uomo,triennale,1315,3,26,103,"La ginnasta era specializzata nella trave di equilibrio. Era inciampata durante la prima presa. Tuttavia, era rimasta delusa da sé stessa.",IMPLAUS_CONN,delusa,SC3
SR2a_26,11,SR2a,donna,triennale,69,5,26,103,"La ginnasta era specializzata nella trave di equilibrio. Era inciampata durante la prima presa. Tuttavia, era rimasta delusa da sé stessa.",IMPLAUS_CONN,delusa,SC3
SR2a_26,15,SR2a,uomo,Diploma_scuola,808,5,26,103,"La ginnasta era specializzata nella trave di equilibrio. Era inciampata durante la prima presa. Tuttavia, era rimasta delusa da sé stessa.",IMPLAUS_CONN,delusa,SC3
SR2a_27,13,SR2a,uomo,Diploma_scuola,1213,2,27,108,"L'azienda aveva assunto un nuovo dipendente. Era efficiente e responsabile. Tuttavia, le sue valutazioni sono state negative quel trimestre.",PLAUS_CONN,negative,SC4
SR2a_27,14,SR2a,uomo,triennale,1315,3,27,108,"L'azienda aveva assunto un nuovo dipendente. Era efficiente e responsabile. Tuttavia, le sue valutazioni sono state negative quel trimestre.",PLAUS_CONN,negative,SC4
SR2a_27,12,SR2a,donna,magistrale,1074,3,27,108,"L'azienda aveva assunto un nuovo dipendente. Era efficiente e responsabile. Tuttavia, le sue valutazioni sono state negative quel trimestre.",PLAUS_CONN,negative,SC4
SR2a_27,15,SR2a,uomo,Diploma_scuola,808,2,27,108,"L'azienda aveva assunto un nuovo dipendente. Era efficiente e responsabile. Tuttavia, le sue valutazioni sono state negative quel trimestre.",PLAUS_CONN,negative,SC4
SR2a_27,11,SR2a,donna,triennale,69,3,27,108,"L'azienda aveva assunto un nuovo dipendente. Era efficiente e responsabile. Tuttavia, le sue valutazioni sono state negative quel trimestre.",PLAUS_CONN,negative,SC4
SR2a_29,11,SR2a,donna,triennale,69,5,29,114,L'idea dell'ingegnere del software era stata implementata nel nuovo prodotto. L'idea non ebbe molto successo. L'ingegnere ottenne una promozione in azienda.,IMPLAUS_NOCONN,promozione,SC2
SR2a_29,12,SR2a,donna,magistrale,1074,2,29,114,L'idea dell'ingegnere del software era stata implementata nel nuovo prodotto. L'idea non ebbe molto successo. L'ingegnere ottenne una promozione in azienda.,IMPLAUS_NOCONN,promozione,SC2
SR2a_29,13,SR2a,uomo,Diploma_scuola,1213,3,29,114,L'idea dell'ingegnere del software era stata implementata nel nuovo prodotto. L'idea non ebbe molto successo. L'ingegnere ottenne una promozione in azienda.,IMPLAUS_NOCONN,promozione,SC2
SR2a_29,15,SR2a,uomo,Diploma_scuola,808,2,29,114,L'idea dell'ingegnere del software era stata implementata nel nuovo prodotto. L'idea non ebbe molto successo. L'ingegnere ottenne una promozione in azienda.,IMPLAUS_NOCONN,promozione,SC2
SR2a_29,14,SR2a,uomo,triennale,1315,2,29,114,L'idea dell'ingegnere del software era stata implementata nel nuovo prodotto. L'idea non ebbe molto successo. L'ingegnere ottenne una promozione in azienda.,IMPLAUS_NOCONN,promozione,SC2
SR2a_30,13,SR2a,uomo,Diploma_scuola,1213,2,30,119,"Era il giorno della partita di calcio. Tommaso bevve un sacco di birra quella notte. Tuttavia, i svegliò con i postumi di una sbornia la mattina dopo. ",IMPLAUS_CONN,postumi,SC3
SR2a_30,12,SR2a,donna,magistrale,1074,6,30,119,"Era il giorno della partita di calcio. Tommaso bevve un sacco di birra quella notte. Tuttavia, i svegliò con i postumi di una sbornia la mattina dopo. ",IMPLAUS_CONN,postumi,SC3
SR2a_30,14,SR2a,uomo,triennale,1315,3,30,119,"Era il giorno della partita di calcio. Tommaso bevve un sacco di birra quella notte. Tuttavia, i svegliò con i postumi di una sbornia la mattina dopo. ",IMPLAUS_CONN,postumi,SC3
SR2a_30,11,SR2a,donna,triennale,69,3,30,119,"Era il giorno della partita di calcio. Tommaso bevve un sacco di birra quella notte. Tuttavia, i svegliò con i postumi di una sbornia la mattina dopo. ",IMPLAUS_CONN,postumi,SC3
SR2a_30,15,SR2a,uomo,Diploma_scuola,808,6,30,119,"Era il giorno della partita di calcio. Tommaso bevve un sacco di birra quella notte. Tuttavia, i svegliò con i postumi di una sbornia la mattina dopo. ",IMPLAUS_CONN,postumi,SC3
SR2a_31,11,SR2a,donna,triennale,69,6,31,124,"Il governatore era stato assassinato. Per la sera del crimine la moglie aveva un alibi molto solido. Tuttavia, la donna venne arrestata immediatamente.",PLAUS_CONN,arrestata,SC4
SR2a_31,14,SR2a,uomo,triennale,1315,3,31,124,"Il governatore era stato assassinato. Per la sera del crimine la moglie aveva un alibi molto solido. Tuttavia, la donna venne arrestata immediatamente.",PLAUS_CONN,arrestata,SC4
SR2a_31,12,SR2a,donna,magistrale,1074,3,31,124,"Il governatore era stato assassinato. Per la sera del crimine la moglie aveva un alibi molto solido. Tuttavia, la donna venne arrestata immediatamente.",PLAUS_CONN,arrestata,SC4
SR2a_31,15,SR2a,uomo,Diploma_scuola,808,2,31,124,"Il governatore era stato assassinato. Per la sera del crimine la moglie aveva un alibi molto solido. Tuttavia, la donna venne arrestata immediatamente.",PLAUS_CONN,arrestata,SC4
SR2a_31,13,SR2a,uomo,Diploma_scuola,1213,6,31,124,"Il governatore era stato assassinato. Per la sera del crimine la moglie aveva un alibi molto solido. Tuttavia, la donna venne arrestata immediatamente.",PLAUS_CONN,arrestata,SC4
SR2a_32,15,SR2a,uomo,Diploma_scuola,808,7,32,125,Il taxi aveva portato il passeggero all'aeroporto. Il passeggero saltò fuori senza pagare. Il tassista era furioso con lui.,PLAUS_NOCONN,furioso,SC1
SR2a_32,14,SR2a,uomo,triennale,1315,7,32,125,Il taxi aveva portato il passeggero all'aeroporto. Il passeggero saltò fuori senza pagare. Il tassista era furioso con lui.,PLAUS_NOCONN,furioso,SC1
SR2a_32,11,SR2a,donna,triennale,69,4,32,125,Il taxi aveva portato il passeggero all'aeroporto. Il passeggero saltò fuori senza pagare. Il tassista era furioso con lui.,PLAUS_NOCONN,furioso,SC1
SR2a_32,12,SR2a,donna,magistrale,1074,6,32,125,Il taxi aveva portato il passeggero all'aeroporto. Il passeggero saltò fuori senza pagare. Il tassista era furioso con lui.,PLAUS_NOCONN,furioso,SC1
SR2a_32,13,SR2a,uomo,Diploma_scuola,1213,7,32,125,Il taxi aveva portato il passeggero all'aeroporto. Il passeggero saltò fuori senza pagare. Il tassista era furioso con lui.,PLAUS_NOCONN,furioso,SC1
SR2a_33,15,SR2a,uomo,Diploma_scuola,808,1,33,130,C'era un incontro di boxe nell'arena. Il pugno di un pugile mancò il viso del suo avversario. Dopo l'avversario cadde a terra. ,IMPLAUS_NOCONN,cadde,SC2
