"","ITEM_ID","SENT_ID","SENTENCE","ConditionEvenSo","ConditionHowever","PlausibilityEvenSo","PlausibilityHowever","Connective","TARGET_WORD","gpt2_target_surprisal","distilgpt2_target_surprisal","gptneo_target_surprisal","gpt2_however_target_surprisal","distilgpt2_however_target_surprisal","gptneo_however_target_surprisal","gptneo_len_tokens"
"632",158,631,"Matt's paper was due on Wednesday. He had finished the paper days before it was due. Even so, he turned in the paper late to the teacher. ","PLAUS_CONN","PLAUS_CONN","1","1","1","late",7.93,7.12,4.22,7.21,5.95,3.46,33
"633",159,632,"Kevin is a high-fashion model. He is on a diet everyday. He is thin as a rail. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","thin",9.19,11.7,8.27,9.19,11.7,8.27,23
"634",159,633,"Kevin is a professional wrestler. He eats five meals a day. He is thin as a rail. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","thin",11.07,13.64,10.6,11.07,13.64,10.6,21
"635",159,634,"Kevin is a high-fashion model. He is on a diet everyday. Even so, he is thin as a rail. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","thin",9.71,10.87,8.17,10.17,10.99,9.58,26
"636",159,635,"Kevin is a professional wrestler. He eats five meals a day. Even so, he is thin as a rail. ","PLAUS_CONN","PLAUS_CONN","1","1","1","thin",10.06,12.3,9.19,9.9,12.21,10.91,24
"637",160,636,"Lynn hated her current job. She was recruited by another company at a much higher salary. She accepted their offer. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","accepted",8.61,8.27,8.66,8.61,8.27,8.66,25
"638",160,637,"Lynn was happy in her current job. Another company tried to recruit her, but offered a lower salary. She accepted their offer. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","accepted",6.18,7.68,5.2,6.18,7.68,5.2,28
"639",160,638,"Lynn hated her current job. She was recruited by another company at a much higher salary. Even so, she accepted their offer. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","accepted",8.43,8.1,8.3,9.07,8.6,7.97,28
"640",160,639,"Lynn was happy in her current job. Another company tried to recruit her, but offered a lower salary. Even so, she accepted their offer. ","PLAUS_CONN","PLAUS_CONN","1","1","1","accepted",6.99,7.96,6.15,6.57,8.52,6.03,31
"641",161,640,"Daniel wore a new suit to the interview. He matched it with a nice tie. He looked professional at the interview. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","professional",10.44,11.88,6.75,10.44,11.88,6.75,25
"642",161,641,"Daniel wore a wrinkled shirt to the interview. He had just spilled coffee on it. He looked professional at the interview. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","professional",12.94,14.25,13.18,12.94,14.25,13.18,26
"643",161,642,"Daniel wore a new suit to the interview. He matched it with a nice tie. Even so, he looked professional at the interview. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","professional",10.16,10.29,9.62,12.03,12.36,11.26,28
"644",161,643,"Daniel wore a wrinkled shirt to the interview. He had just spilled coffee on it. Even so, he looked professional at the interview. ","PLAUS_CONN","PLAUS_CONN","1","1","1","professional",11.34,12.3,10.26,12.11,13.18,9.24,29
"645",162,644,"Jackie and five other friends were traveling together. The rented a gigantic van for the trip. They were all really comfortable on the drive. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","comfortable",9.34,9.43,9.96,9.34,9.43,9.96,29
"646",162,645,"Jackie and five other friends were traveling together. They rented a tiny little car for the trip. They were all really comfortable on the drive. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","comfortable",8.43,8.9,10.28,8.43,8.9,10.28,30
"647",162,646,"Jackie and five other friends were traveling together. The rented a gigantic van for the trip. Even so, they were all really comfortable on the drive. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","comfortable",9.85,8.98,9.58,11.51,11.82,11.31,32
"648",162,647,"Jackie and five other friends were traveling together. They rented a tiny little car for the trip. Even so, they were all really comfortable on the drive. ","PLAUS_CONN","PLAUS_CONN","1","1","1","comfortable",9.45,8.53,8.93,10.82,11.03,10.63,33
"649",163,648,"Kira hadn't ridden the skittish horse before. The horse reared up unexpectedly. She tumbled off onto the ground. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","tumbled",6.73,7.68,6.75,6.73,7.68,6.75,28
"650",163,649,"Kira had ridden the old horse for years. The horse was very gentle and friendly. She tumbled off onto the ground. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","tumbled",8.38,8.93,10.14,8.38,8.93,10.14,27
"651",163,650,"Kira hadn't ridden the skittish horse before. The horse reared up unexpectedly. Even so, she tumbled off onto the ground. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","tumbled",7.54,8.17,7.5,7.33,7.81,7.83,31
"652",163,651,"Kira had ridden the old horse for years. The horse was very gentle and friendly. Even so, she tumbled off onto the ground. ","PLAUS_CONN","PLAUS_CONN","1","1","1","tumbled",8.31,8.93,9.27,8.2,8.64,10.12,30
"653",164,652,"Amy just got a big raise. Now she can afford almost anything she wants. The birthday present she got her friend was very expensive that year. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","expensive",4.16,6.39,1.67,4.16,6.39,1.67,30
"654",164,653,"Amy was having financial problems. She was very careful with her budget every month. The birthday present she got her friend was very expensive that year. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","expensive",2.54,5.5,0.6,2.54,5.5,0.6,30
"655",164,654,"Amy just got a big raise. Now she can afford almost anything she wants. Even so, the birthday present she got her friend was very expensive that year. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","expensive",3.7,6.57,1.51,2.65,4.86,0.92,33
"656",164,655,"Amy was having financial problems. She was very careful with her budget every month. Even so, the birthday present she got her friend was very expensive that year. ","PLAUS_CONN","PLAUS_CONN","1","1","1","expensive",3.15,6.07,0.63,2.77,5.31,0.57,33
"657",165,656,"Jessica had asked for a bicycle for Christmas. Her parents got her one. She was very happy about it. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","happy",2.37,2.54,2.94,2.37,2.54,2.94,23
"658",165,657,"Jessica had asked for a bicycle for Christmas. Her parents got her a doll instead. She was very happy about it. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","happy",2.11,2.44,3.07,2.11,2.44,3.07,25
"659",165,658,"Jessica had asked for a bicycle for Christmas. Her parents got her one. Even so, she was very happy about it. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","happy",3.85,2.69,4.99,5.12,5.17,6.49,26
"660",165,659,"Jessica had asked for a bicycle for Christmas. Her parents got her a doll instead. Even so, she was very happy about it. ","PLAUS_CONN","PLAUS_CONN","1","1","1","happy",3.63,2.49,4.18,4.61,4.61,5.61,28
"661",166,660,"Donald had a mole removed by a surgeon. It was an easy procedure. The operation was a success that day. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","success",4.83,5.79,1.42,4.83,5.79,1.42,24
"662",166,661,"Donald had to get a tendon reattached by a surgeon. There were some fatal complications during the procedure. The operation was a success that day. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","success",3.85,5.01,0.58,3.85,5.01,0.58,31
"663",166,662,"Donald had a mole removed by a surgeon. It was an easy procedure. Even so, the operation was a success that day. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","success",4.48,4.39,5.04,6.59,6.78,3.53,27
"664",166,663,"Donald had to get a tendon reattached by a surgeon. There were some fatal complications during the procedure. Even so, the operation was a success that day. ","PLAUS_CONN","PLAUS_CONN","1","1","1","success",1.15,2.62,0.51,0.93,2.01,0.26,34
"665",167,664,"The mayor was incredibly unpopular in the city. He received many complaining letters. He was surrounded by criticism at all times. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","criticism",9.52,10.09,10.02,9.52,10.09,10.02,25
"666",167,665,"The politician was very popular in the city. He received lots of complementary letters. He was surrounded by criticism at all times. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","criticism",14.04,13.66,11.93,14.04,13.66,11.93,26
"667",167,666,"The mayor was incredibly unpopular in the city. He received many complaining letters. Even so, he was surrounded by criticism at all times. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","criticism",9.15,9.07,11.71,10.88,9.47,14.63,28
"668",167,667,"The politician was very popular in the city. He received lots of complementary letters. Even so, he was surrounded by criticism at all times. ","PLAUS_CONN","PLAUS_CONN","1","1","1","criticism",9.57,12.13,8.79,8.96,10.41,10.57,29
"669",168,668,"Dana had so much fun the first time she went skiing. She fell in love with the sport. These days she goes to the slopes as often as possible. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","slopes",5.74,5.94,1.99,5.74,5.94,1.99,34
"670",168,669,"Dana fell the first time she went skiing. She vowed never to do it again. These days she goes to the slopes as often as possible. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","slopes",6.1,5.51,2.97,6.1,5.51,2.97,31
"671",168,670,"Dana had so much fun the first time she went skiing. She fell in love with the sport. Even so, these days she goes to the slopes as often as possible. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","slopes",5.78,6.06,2.11,6.07,6.04,2.03,37
"672",168,671,"Dana fell the first time she went skiing. She vowed never to do it again. Even so, these days she goes to the slopes as often as possible. ","PLAUS_CONN","PLAUS_CONN","1","1","1","slopes",5.35,5.55,2.53,4.91,5.29,2.04,34
"673",169,672,"Joan rarely cleans her place. She has two little kids at home. Her kitchen looks messy all the time. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","messy",8.35,7.91,7.06,8.35,7.91,7.06,24
"674",169,673,"Joan cleans her house everyday. She also has cleaners coming regularly. Her kitchen looks messy all the time. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","messy",9,8.92,6.57,9,8.92,6.57,23
"675",169,674,"Joan rarely cleans her place. She has two little kids at home. Even so, her kitchen looks messy all the time. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","messy",8.84,8.2,5.53,9.57,8.91,6.39,27
"676",169,675,"Joan cleans her house everyday. She also has cleaners coming regularly. Even so, her kitchen looks messy all the time. ","PLAUS_CONN","PLAUS_CONN","1","1","1","messy",7.9,8.32,4.87,7.24,6.19,4.56,26
"677",170,676,"The football team was playing in the Superbowl. They were behind by several points in the final seconds. They lost that year. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","lost",5.37,4.99,5.54,5.37,4.99,5.54,27
"678",170,677,"The football team was playing in the Superbowl. They were ahead by several points in the final seconds. They lost that year. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","lost",5.83,5.01,6.04,5.83,5.01,6.04,27
"679",170,678,"The football team was playing in the Superbowl. They were behind by several points in the final seconds. Even so, they lost that year. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","lost",5.42,5.22,7.2,5.17,4.61,7.98,30
"680",170,679,"The football team was playing in the Superbowl. They were ahead by several points in the final seconds. Even so, they lost that year. ","PLAUS_CONN","PLAUS_CONN","1","1","1","lost",4.67,5.21,3.67,4.12,4.45,2.74,30
"681",171,680,"The homeowner had just moved in. He saw some suspicious people outside his garage. He called the cops to come over. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","cops",4.14,4.16,3.54,4.14,4.16,3.54,25
"682",171,681,"The homeowner had just moved in. Everyone had been so friendly to him so far. He called the cops to come over. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","cops",3.5,4.22,5.15,3.5,4.22,5.15,26
"683",171,682,"The homeowner had just moved in. He saw some suspicious people outside his garage. Even so, he called the cops to come over. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","cops",3.94,4.25,3.32,4.26,4.2,3.69,28
"684",171,683,"The homeowner had just moved in. Everyone had been so friendly to him so far. Even so, he called the cops to come over. ","PLAUS_CONN","PLAUS_CONN","1","1","1","cops",3.22,4.15,3.5,3.4,4.18,3.76,29
"685",172,684,"The roof had sprung a leak in the kitchen. The handyman came by and fixed it. The dripping stopped very soon. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","stopped",12.63,15.49,3.98,12.63,15.49,3.98,26
"686",172,685,"The roof had sprung a leak in the kitchen. The rain got heavier throughout the week. The dripping stopped very soon. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","stopped",9.87,11.61,5.45,9.87,11.61,5.45,25
"687",172,686,"The roof had sprung a leak in the kitchen. The handyman came by and fixed it. Even so, the dripping stopped very soon. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","stopped",12,15.18,5.55,11.28,14.25,5.29,29
"688",172,687,"The roof had sprung a leak in the kitchen. The rain got heavier throughout the week. Even so, the dripping stopped very soon. ","PLAUS_CONN","PLAUS_CONN","1","1","1","stopped",9.45,12.68,5.56,8.59,11.15,4.02,28
"689",173,688,"Zachary's friend invited him to a Superbowl party. Zachary wore a football helmet to the gathering. Everyone thought his outfit was appropriate for the occasion. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","appropriate",7.25,7.34,7.74,7.25,7.34,7.74,34
"690",173,689,"Zachary's boss invited him to a fancy cocktail party. Zachary wore a football helmet to the gathering. Everyone thought his outfit was appropriate for the occasion. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","appropriate",7.6,7.41,6.93,7.6,7.41,6.93,34
"691",173,690,"Zachary's friend invited him to a Superbowl party. Zachary wore a football helmet to the gathering. Even so, everyone thought his outfit was appropriate for the occasion. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","appropriate",7.74,7.04,9.33,9.34,8.51,9.26,37
"692",173,691,"Zachary's boss invited him to a fancy cocktail party. Zachary wore a football helmet to the gathering. Even so, everyone thought his outfit was appropriate for the occasion. ","PLAUS_CONN","PLAUS_CONN","1","1","1","appropriate",7.88,7.29,8.41,9.43,8.65,7.38,37
"693",174,692,"Bill is very social. He likes hanging out with lots of friends. He spent every weekend partying somewhere. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","partying",9.27,7.67,9.06,9.27,7.67,9.06,22
"694",174,693,"Bill is anti-social. He always stays at home after work. He spent every weekend partying somewhere. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","partying",10.26,9.07,7.12,10.26,9.07,7.12,22
"695",174,694,"Bill is very social. He likes hanging out with lots of friends. Even so, he spent every weekend partying somewhere. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","partying",9.09,7.74,8.34,8.56,7.27,7.1,25
"696",174,695,"Bill is anti-social. He always stays at home after work. Even so, he spent every weekend partying somewhere. ","PLAUS_CONN","PLAUS_CONN","1","1","1","partying",10.66,8.87,7.67,10.35,8.74,7.43,25
"697",175,696,"Joanne has three dogs. They are very disobedient and troublesome. She always talks about how annoying they are. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","annoying",8.14,10.07,7.55,8.14,10.07,7.55,24
"698",175,697,"Joanne has three dogs. They are very gentle and trouble-free. She always talks about how annoying they are. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","annoying",10.94,11.65,12.94,10.94,11.65,12.94,25
"699",175,698,"Joanne has three dogs. They are very disobedient and troublesome. Even so, she always talks about how annoying they are. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","annoying",9.39,9.5,10.96,9.9,9.63,11.3,27
"700",175,699,"Joanne has three dogs. They are very gentle and trouble-free. Even so, she always talks about how annoying they are. ","PLAUS_CONN","PLAUS_CONN","1","1","1","annoying",10.1,11.31,8.76,8.74,10.51,8.41,28
"701",176,700,"Ellen had her wisdom teeth out at the dentist. Her mouth felt very sore afterwards. The doctor gave her some pain-killers to take. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","pain-killers",7.01,6.88,5.42,7.01,6.88,5.42,30
"702",176,701,"Ellen had her teeth cleaned at the dentist. Her mouth felt fine afterwards. The doctor gave her some pain-killers to take. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","pain-killers",7.49,7.18,5.53,7.49,7.18,5.53,28
"703",176,702,"Ellen had her wisdom teeth out at the dentist. Her mouth felt very sore afterwards. Even so, the doctor gave her some pain-killers to take. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","pain-killers",6.76,6.8,5.4,6.64,6.74,5.26,33
"704",176,703,"Ellen had her teeth cleaned at the dentist. Her mouth felt fine afterwards. Even so, the doctor gave her some pain-killers to take. ","PLAUS_CONN","PLAUS_CONN","1","1","1","pain-killers",7.37,7.05,5.78,7.21,6.92,5.55,31
"705",177,704,"Chris was going to see his girlfriend for Valentine's Day. He knew she loved flowers. He bought roses for her. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","roses",7.65,8.02,7.93,7.65,8.02,7.93,25
"706",177,705,"Chris was going to see his girlfriend for Valentine's Day. He knew she was allergic to flowers. He bought roses for her. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","roses",9.05,9.63,7.41,9.05,9.63,7.41,27
"707",177,706,"Chris was going to see his girlfriend for Valentine's Day. He knew she loved flowers. Even so, he bought roses for her. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","roses",8.59,8.78,8.32,8.82,9.32,7.47,28
"708",177,707,"Chris was going to see his girlfriend for Valentine's Day. He knew she was allergic to flowers. Even so, he bought roses for her. ","PLAUS_CONN","PLAUS_CONN","1","1","1","roses",9.37,10.18,8.02,9.28,10.51,7.39,30
"709",178,708,"Bill was a painter. He enjoyed learning from other people's work. He spent most of his time in galleries and art museums. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","galleries",8.78,8.9,7.12,8.78,8.9,7.12,27
"710",178,709,"Bill had no patience for art. His biggest passion was sport. He spent most of his time in galleries and art museums. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","galleries",11.41,10.33,14.27,11.41,10.33,14.27,26
"711",178,710,"Bill was a painter. He enjoyed learning from other people's work. Even so, he spent most of his time in galleries and art museums. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","galleries",9.28,9.41,8.08,10.56,10.1,8.54,30
"712",178,711,"Bill had no patience for art. His biggest passion was sport. Even so, he spent most of his time in galleries and art museums. ","PLAUS_CONN","PLAUS_CONN","1","1","1","galleries",10.52,10.4,9.76,11.37,10.73,11.7,29
"713",179,712,"Keith was overweight. The doctor recommended more exercise. He started running almost every day. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","running",6.83,7.3,4.04,6.83,7.3,4.04,18
"714",179,713,"Keith had a weak heart. The doctor told him to cut down on strenuous activity. He started running almost every day. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","running",6.75,6.59,4.39,6.75,6.59,4.39,26
"715",179,714,"Keith was overweight. The doctor recommended more exercise. Even so, he started running almost every day. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","running",7.03,7.45,5.61,7.2,7.92,6.33,21
"716",179,715,"Keith had a weak heart. The doctor told him to cut down on strenuous activity. Even so, he started running almost every day. ","PLAUS_CONN","PLAUS_CONN","1","1","1","running",6.77,6.62,4.28,6.85,6.83,4.76,29
"717",180,716,"Sarah had gone for a hike in the desert. She forgot to put on moisturizing lotion. Her skin was dry afterwards. ","PLAUS_NOCONN","PLAUS_NOCONN","1","1","0","dry",5,4.43,1.89,5,4.43,1.89,27
"718",180,717,"Sarah had gone for a hike in the desert. She put a lot of moisturizing lotion on her face. Her skin was dry afterwards. ","IMPLAUS_NOCONN","IMPLAUS_NOCONN","0","0","0","dry",5.36,5.32,3.25,5.36,5.32,3.25,30
"719",180,718,"Sarah had gone for a hike in the desert. She forgot to put on moisturizing lotion. Even so, her skin was dry afterwards. ","IMPLAUS_CONN","IMPLAUS_CONN","0","0","1","dry",5.78,5.3,3.05,5.97,5.29,3.4,30
"720",180,719,"Sarah had gone for a hike in the desert. She put a lot of moisturizing lotion on her face. Even so, her skin was dry afterwards. ","PLAUS_CONN","PLAUS_CONN","1","1","1","dry",5.68,5.57,2.59,5.7,4.83,2.68,33
